area,bedrooms,bathrooms,price
2032,4,4,6311.277351459553
4201,3,3,11797.89355624909
1199,3,1,3723.6276987241054
2272,4,1,5946.2352430370465
3024,2,3,9141.243501529865
2373,3,1,6484.6685615181395
1920,2,3,5028.430536525805
2739,4,3,8549.58067494395
4295,1,4,13835.596654534746
2126,3,1,5512.08420725782
4125,2,3,11979.735421928543
3442,4,4,10089.995653924505
2587,4,4,8369.947079755764
3451,1,2,9952.219509547971
4685,3,2,13821.267379784478
1675,3,4,5217.364273211033
1484,1,3,3717.1154586692405
3074,3,2,8813.214907173897
4778,1,4,14167.294480410179
2078,4,4,6980.430984968551
2241,2,4,7520.626934783238
2127,1,3,6217.866823820222
3457,1,1,10116.001130585228
3500,1,3,11228.24849980268
3143,4,4,9485.339225285572
3508,1,1,10578.890867122345
4123,2,3,11949.332942094794
1105,1,2,2910.5818699607044
3013,3,4,9521.469405218975
2836,2,1,8365.737538420208
1659,3,2,5491.764647155478
2843,4,4,9234.189028043076
2380,4,3,8064.715254614553
3075,2,1,9703.139472514966
2062,4,2,6246.429023323115
2269,1,2,7776.908600920795
1464,3,2,5368.380008313004
3616,3,3,10335.369481315387
3040,2,1,9226.227794704833
3869,1,3,10872.6355099314
2977,1,1,9510.609967502658
1350,3,4,3299.055451961242
4293,3,2,13155.750654681335
4166,1,2,12057.439436650766
3200,3,2,8647.937450590765
3806,3,1,10471.147677234003
1645,3,3,4981.615778767284
4759,4,3,15113.258447185566
3878,2,2,12405.960267759305
3315,4,1,10227.800160536326
1829,2,4,5813.163068765079
2839,4,4,9099.383136066344
3754,3,4,11961.790316895866
2949,4,1,9423.975590161412
4198,2,1,12162.47459388563
1109,4,2,2430.4351910129126
4967,3,1,14085.451152163772
3281,1,4,9273.503428265154
3168,2,3,8546.085527613517
1456,2,2,5282.267628782055
4521,1,1,14314.664342347107
4613,4,3,13496.943940052068
2674,4,2,7846.807195531541
4737,2,1,14496.979927442131
2070,2,1,6107.836438673105
4993,3,1,14630.36528620059
2828,2,4,9216.931498395068
1430,3,4,3762.3822444815305
4912,4,3,13810.402526958529
1647,4,3,4573.699814534035
2829,2,3,7642.117531475837
2530,2,4,7327.102091772916
3268,1,3,9553.963451035861
4318,4,3,12133.484641162386
4655,3,4,13216.229819343618
1429,1,3,3955.695430505773
3271,2,3,9101.215406933266
1343,2,4,4046.730721515521
4757,4,3,14414.394334596764
2627,2,3,8175.825125337196
2689,4,2,8099.967149731876
3060,2,4,9561.238337375653
2286,3,2,6591.392487881417
3383,3,3,10636.705373270097
2453,1,1,7390.543865279053
2640,1,3,8239.630015263408
1900,3,3,5518.442453205367
2033,3,4,6425.352581606527
1002,4,1,3404.5527721779854
1110,1,1,3158.2610225045946
2663,2,3,7527.84298962634
2017,4,2,5740.179747195318
3043,4,2,9048.99019899979
1881,3,2,6208.733665821381
2993,3,2,9276.060520883977
1892,1,2,4767.104837172285
3556,3,2,11651.79452150691
4496,4,4,13542.154614197801
2052,2,2,6737.870006639718
3763,3,2,11841.330782966199
1452,2,1,4295.439047124612
1277,2,1,3060.962039722667
4195,3,2,11611.604731178286
3444,4,2,10985.95777150404
4589,1,3,13760.439644271899
1978,1,3,6657.322295469256
4162,4,4,13482.896059110302
2107,1,2,5913.530619701194
4581,3,4,14401.157434999139
3445,2,2,10784.7137267218
2205,3,2,5680.865820581285
4151,1,2,12215.975605672997
2670,3,1,8502.340699450106
3031,2,4,9695.653479538203
1518,4,3,4185.703340783193
4751,4,2,14580.663622785625
4880,3,4,15248.203756572997
4440,2,1,14105.577909780872
3023,4,4,8167.934093968392
3873,2,4,12548.501973713654
3142,3,1,9399.544727599725
4949,3,1,14705.939669664795
4321,3,3,13324.01477347385
4542,2,3,13431.849712853747
3444,4,2,11031.496097781855
4048,3,2,12231.93933644466
4496,2,2,12609.161045822777
3920,2,2,10901.99864287456
2524,1,3,6709.417028045202
4564,2,1,14319.054243777791
3841,3,1,11980.993092046283
4087,2,4,12725.625720800253
2424,3,4,6526.550154309105
1646,1,2,4451.432841867404
2386,1,2,6246.612774055944
2487,1,2,8341.248759965252
1844,1,2,6379.007771909228
4282,1,2,13736.08980440088
4226,1,2,12286.938607922199
1121,2,4,2638.8444943841487
3919,1,3,12189.176699317493
4807,4,1,15283.955515467142
1603,1,1,4934.16109744795
3616,1,4,9892.385872314408
1461,1,2,4363.427523627576
2083,4,2,5710.254618544969
2549,3,4,7515.959444731569
1378,4,2,3256.2759399788993
4814,4,4,14035.04709959454
4191,2,4,13527.567780966712
4414,3,3,12798.669054574642
2199,2,3,6494.207086562421
2143,2,4,5680.452317354248
4720,2,3,14593.686468444905
1198,3,2,3737.2873916123826
4393,2,1,12435.783329053384
3937,2,4,12099.130528936512
4039,3,3,11561.579097481392
4186,1,4,12053.93009105665
1990,2,4,5859.0733557551675
2979,2,4,9328.185191012077
4420,1,1,12305.07553415318
4164,3,2,11572.357008196732
2016,3,3,5477.540636037084
1595,4,3,4585.976396010162
4649,1,4,13908.053934898922
2353,3,3,6479.081429180058
2456,2,4,6405.897888433976
1922,4,4,5031.90520479933
3225,1,1,10553.38224034016
2452,2,4,6873.729222086952
1828,4,2,4766.2725792556685
2309,2,3,7629.14320322293
3863,3,1,11692.94513171028
4811,4,1,14727.26382516617
4770,3,2,14904.488167132393
4931,3,4,15766.736355527652
3308,4,4,9021.98559431823
1206,4,3,4002.5910624003855
3114,2,1,9419.673369083226
4405,2,3,14103.293623803931
2966,4,4,9038.327721562957
2885,4,4,7994.798152080308
1053,4,4,2529.2186153893144
2185,2,2,7399.824443556142
2427,4,3,6323.866257749849
1756,4,2,4844.398845583533
1237,2,1,3814.58000869939
4802,3,3,14946.376946809629
2852,2,2,8101.74675294306
2160,3,4,6837.25930609453
4144,2,4,11618.320591739233
4508,2,4,14302.821698919772
1021,4,2,3100.0812639794613
4454,2,3,12375.437636645052
2735,4,3,9034.333807659834
4854,4,2,13669.501177801443
1432,2,1,4070.1959080459437
3991,4,1,11178.362653939143
2681,2,4,7098.227076825549
4638,4,4,13382.461041316968
1259,1,2,3352.408330914894
1499,4,2,4865.194519778303
4409,3,3,13420.300475491444
4551,1,1,13955.281315702357
1420,4,4,3947.9442449287703
2462,1,3,6429.376039462014
1803,1,3,6336.523343824338
4561,3,4,14074.677311082894
3018,2,1,8440.732016029615
2186,3,1,7018.107466593057
4831,2,1,14615.082928392943
2956,4,3,9219.341068115875
3329,3,1,10124.736953680738
1076,2,2,4025.4446851186467
3168,3,1,10486.209256859353
2685,2,3,7874.104652500297
1074,1,4,3170.010310033164
4661,2,3,13221.96668379276
4570,1,2,14299.380968643574
3472,2,3,11014.515539993756
2487,4,2,7310.860682367854
2307,2,2,7676.475257854488
1378,1,1,3919.858575914274
2434,3,2,7047.10044696744
3006,4,3,9887.072218923555
4769,4,3,14672.880421596112
1514,3,1,4646.685992255165
1829,3,3,6058.0337212261265
2712,3,3,9016.608240642809
4691,1,2,14424.153404029923
3373,2,3,10833.918341980729
3012,3,2,8065.084545764477
3739,2,4,10677.468504362914
2753,1,2,7941.922831220719
1190,3,4,4254.373617309033
1457,3,4,5022.040369283584
2825,2,2,8565.025440901392
2552,1,4,6880.421984370509
3380,3,3,9665.725729054939
3351,3,3,9763.095894797947
2947,2,2,8574.512324741261
4341,1,4,12157.655825313866
3522,3,3,10972.196507429788
3377,2,1,10072.91242815842
3028,1,2,9092.934626877895
4049,1,4,11549.170292194636
2088,2,3,6829.031839022222
2407,1,4,7246.168142876071
3226,2,1,8708.899984428004
4580,2,3,14441.331517385532
1710,2,2,5265.501877759845
2429,1,2,7340.6447851251205
3350,2,2,10371.233274595681
3921,2,3,11289.856209702131
4782,4,4,14221.385496360526
2864,3,4,8818.955107455184
2568,1,2,7277.105175908516
3106,2,2,9004.81088712478
4869,1,3,15569.457227917426
2784,3,2,7732.23112181655
4111,3,1,12255.83770813572
2417,2,4,6356.8211556803235
2656,1,1,7207.477383997253
3597,2,3,10425.886303138805
3028,2,1,9013.787119054376
4020,2,4,12063.421710313765
3829,3,1,10997.398604454589
1656,4,1,5559.352175092377
4844,2,4,13958.452185292681
3155,3,2,10193.41332232118
2462,2,1,6547.602491653876
4508,4,1,14379.43750055148
3381,2,1,9168.434580160361
3595,3,4,10508.846722559758
2526,2,4,6614.643562731008
2764,3,2,7917.70361696442
1681,4,1,4462.610998837117
4869,3,4,14729.75021782314
4070,3,4,12784.003437098396
4270,3,2,12720.005055703085
4453,1,1,14213.524297093049
2848,3,2,7570.173719701521
4059,1,4,12184.450339802075
1252,2,2,3696.8707175221657
1998,4,3,5149.21863608147
4110,2,4,11742.43452804048
3789,4,1,11841.057270014011
4447,2,3,13635.045501947532
4057,2,4,11758.216883742489
2439,2,3,6813.051757004234
4803,2,1,14369.489715704902
1926,4,3,6438.248906144335
3957,4,1,11453.265543277388
2944,2,2,8598.818180914772
3242,3,1,9994.648693203746
4256,2,1,13245.573637684956
1891,4,2,5082.562398923247
1898,1,3,5283.51267189407
4969,4,3,15900.74993193357
1738,1,2,5309.851360760686
4438,2,2,12600.368057166485
2599,1,3,8588.166985009822
4815,3,2,13625.13063237594
3630,2,3,10580.483183133187
2294,4,1,7172.090487070466
4082,2,1,13096.3193145669
4614,4,3,14623.240549140646
1835,1,3,6489.140078167726
2110,3,3,6650.155419146353
4073,3,3,12715.852486951087
1380,3,1,4052.2395325227253
1270,4,1,2972.421065962999
1481,2,4,5387.516169015614
3198,2,3,9615.563178195667
4242,3,2,13273.269574430547
1298,2,3,4123.6611662002915
3802,4,4,11384.151805900296
3441,3,2,9873.069949018329
1487,2,2,3952.9599474513543
3345,1,3,10504.937818179427
3699,4,2,11134.730197278106
1713,4,2,4371.156624091644
3412,1,3,9248.734899636956
1017,2,3,2707.474581667676
1324,4,4,4365.015845113247
4018,4,1,12169.90261074677
4577,3,4,12938.366101659862
3100,1,1,9579.858616725234
1857,3,4,6262.784517968734
4900,2,4,14893.676147092236
4220,4,2,13451.477849248327
1853,3,2,6138.1646327630915
1893,1,2,4701.610525200669
4966,2,1,13991.198189594941
4253,4,3,12966.363801607464
1646,3,1,5805.202550047517
1985,2,3,6417.823706964469
1664,1,1,5756.935114850481
2931,3,4,7895.358428549409
3084,1,3,9253.93604643127
2305,2,1,7826.305220652064
4860,3,1,14555.613420424907
1464,3,1,4047.4916068377133
2437,3,1,7864.260685329102
4690,1,2,13117.838621911387
4606,3,1,13638.967911955597
2920,1,3,7838.212508463004
1341,3,3,4092.2210710247073
1780,3,1,5139.173398671674
3957,1,3,11178.066849402443
1917,3,4,5760.202041226521
3967,4,4,11350.335824667518
4819,1,3,14157.44550214894
2353,3,4,7564.7193358391905
3721,4,4,11801.470334386173
4445,1,2,12876.691956345092
1852,3,2,4854.1653230902175
3185,3,1,8908.26273036703
3464,1,4,9905.528629629851
3295,2,4,10464.468537884715
3884,2,2,10768.929182735052
4835,3,1,14909.69038737777
4359,1,2,13203.60310346512
3180,2,1,9848.2422321494
4986,1,1,15500.553589140392
3456,2,2,11199.955457294825
1663,4,2,5925.305276021887
4301,4,2,13601.109893289447
4934,4,4,14517.667287436347
2103,1,4,5348.644186864959
1924,3,1,5405.836998839722
4328,4,3,13185.956399356763
3965,1,2,11737.507472637146
4404,3,3,14072.701317116169
1507,1,3,4873.19589057057
2128,2,3,5749.809762275734
3395,2,2,9796.75774345957
2315,1,4,7858.195423521137
4152,4,4,13070.753108797324
2846,2,4,8949.932762124186
1173,1,1,2875.4820567165025
4205,4,2,12122.871687497398
3252,3,4,9322.285407981606
1554,4,1,5381.882218299931
1269,2,3,4720.336092124335
1010,1,2,3858.4169526125925
1911,3,1,6671.142478017246
4975,1,1,15850.490414935355
1444,2,2,4461.069245877298
2317,1,3,7249.1844259415375
2251,4,3,6060.6464078520485
4331,1,1,13877.587882738813
2821,3,4,9296.976117985207
2277,4,4,6614.355886256391
1603,3,4,5270.299918101469
2804,4,2,7831.841285698993
2734,3,1,7563.290123691267
1261,2,1,4377.328194779128
4790,2,4,13948.4378843021
4026,1,1,11706.580045074614
2063,1,1,5213.032608491416
2411,1,1,6662.616184022545
1872,4,2,5070.820313517669
3610,4,3,11536.618078648436
2381,3,4,7474.756043225225
1745,1,3,5860.330367720245
4755,2,4,14006.851186642141
3957,4,1,11393.767401406209
4286,1,4,12224.792492858058
2620,4,4,7013.34911895774
4240,1,4,12475.6305428306
1438,2,3,4387.6558847594315
1251,3,4,3218.446473820601
3018,3,3,8959.899892228672
3406,2,2,9272.517149608204
2317,4,1,7347.80220060371
1473,2,3,3809.234026938314
4407,3,4,13193.421506580833
3730,4,2,11168.217219644399
4958,2,3,14403.46420886539
3341,3,2,9669.786097304435
4190,3,2,12271.090412616386
3724,3,4,11521.223981415087
2602,3,3,8692.404683793775
2980,1,1,9917.771936390664
3113,1,4,9768.51628330556
3928,2,1,11197.663720811244
1659,2,2,5097.493192475682
2982,4,3,9001.780784186356
2379,2,2,7867.468711576373
4830,4,4,14181.13898877116
4750,3,1,14824.743264925619
1541,1,3,4274.313010005393
2439,4,2,7145.140417420451
1381,4,4,4079.5798852543503
3229,2,3,10366.072981018211
4069,3,3,12269.244407814746
3388,2,1,10935.178471411287
2907,4,3,9224.390874525583
1472,2,3,4200.291364118075
1153,3,2,4401.925593346407
3865,4,1,11471.312311222362
2270,3,3,7394.495578366947
2283,4,4,6072.659710696318
2299,1,3,6176.4795883149945
4813,1,4,14537.704005554377
3035,1,1,8516.502418972766
1489,3,3,4646.992652421038
1651,2,4,5530.936500874085
4408,1,2,13475.809691903309
1221,1,2,2832.3630502953347
1303,4,1,4379.729078230734
4828,3,1,14555.992787367568
2072,1,4,6717.072434515956
3218,1,4,8681.799072319383
2262,4,2,5886.23263494698
3266,2,4,10515.002229211923
3452,1,1,10022.442946823188
2930,4,3,7863.842196455951
3919,1,1,12640.363691662376
2542,1,2,7007.830582791931
2390,1,2,6338.230397355599
1186,4,4,3960.1149736205116
1059,3,2,2929.7961769653175
1970,4,2,6553.198435547492
3055,1,4,9584.26821447846
1199,1,4,4024.6400849039655
3997,3,4,11519.854550021597
4065,1,3,11397.116643262736
1752,2,3,4393.7730662812955
4645,2,4,13373.757093333907
3234,4,1,10028.790390160753
4551,4,4,14202.984682093009
4202,1,2,13089.90138190682
3809,4,1,11252.613562013606
4925,1,1,13843.746713900282
4577,4,3,13809.126563573362
2628,3,1,7211.793646809878
4526,1,4,13599.109709286331
3284,3,1,9932.135684326118
4120,3,2,12748.221002476062
1268,4,1,3683.589574991406
1185,4,3,4150.530555810042
3423,4,2,9815.379541624496
2451,4,2,7029.4692562642185
4620,1,2,13807.946164662651
3348,2,1,10740.702179059703
4552,3,3,12999.702959149658
1476,4,3,3957.271225080117
4975,2,4,15345.572081897226
3117,4,1,9056.653329566689
3693,2,4,11756.41564538743
2202,2,4,7459.712036988822
3840,3,3,11813.61029312956
4375,1,2,12949.23258347369
3964,3,4,11870.133563208889
3216,1,3,9134.704622262978
4051,3,3,11686.0955663235
1833,4,3,4988.571326324931
1114,4,4,3754.514134978866
4052,3,4,11266.268758775883
3900,2,2,12276.993540412273
1181,4,4,3603.103675080358
2901,1,2,9141.964902575763
1205,4,1,3083.923857456819
1916,4,3,5018.615810007065
1713,2,4,5162.726914089852
3249,1,3,9846.942455571207
4213,2,1,13018.726563264
2646,1,1,7934.94711018489
1390,3,1,3688.8190895758144
1421,3,1,5071.011930248918
2183,4,3,6351.388082457917
1675,3,2,5041.925527017011
2561,4,4,7818.464637529614
2476,2,1,7325.7255699448715
3605,2,2,10364.20989746546
2164,2,2,7040.374330814173
3238,1,3,9083.25487763545
1973,1,4,6766.492804244655
4899,2,4,13867.633068297364
4059,4,3,12601.21332954513
1460,3,3,5122.36885871236
1603,2,2,5671.981197067091
4487,4,4,12981.447802492403
3885,4,1,11627.37062049782
3156,3,1,9496.456101656684
1821,1,3,5021.531273284457
3081,3,3,9757.227183740515
1704,3,4,4562.888913098355
2300,2,2,6940.0904802048035
1037,3,2,2913.2876676340293
4683,1,4,14844.841582636016
3721,3,3,12103.463166868507
4690,3,2,14111.242658757637
1004,4,4,2123.9872560523686
3396,2,4,11098.800835097692
2503,3,3,6960.850182235614
3726,2,1,11141.29697803951
2663,3,3,8156.560308056762
4955,2,3,14256.059494322006
2433,4,3,6911.944217755629
1127,1,1,3474.8581641921264
2391,2,3,6915.56519562904
4670,1,4,14866.10782938425
4544,3,4,14215.857840291193
1896,1,3,4996.126813373901
3987,2,1,11068.105321173869
3126,4,4,8856.551576614133
3636,2,4,10675.157951806865
2869,2,3,8429.965126168318
4815,2,2,15314.71462125572
2130,1,4,7180.440804372013
1218,1,3,3065.0922705459016
1845,3,1,5524.252071226127
3161,4,3,10470.063007470893
4020,4,3,12971.224559580662
4880,1,2,14223.002826461337
3703,3,1,11612.410157240998
2455,4,2,7948.120138190608
2971,4,1,9440.790790159986
1350,3,3,3371.957681647437
3669,3,3,11709.316145828527
1376,4,1,5090.268429840761
4467,1,3,13410.097573106448
4876,1,3,14818.137527001054
4695,3,3,14139.789488741158
1427,1,4,3404.4522352022605
1901,3,2,5426.450945976473
3350,2,4,9219.925691314254
2387,1,2,6766.578912900432
1877,3,2,4811.743355722756
2087,3,1,6795.773445251953
2016,2,3,5505.366586196667
2246,3,2,7100.505857952967
2686,4,3,8278.491806529906
4030,3,4,12011.504581732954
2242,1,1,6562.824824863145
3342,2,3,10567.1684177209
3966,2,2,11779.814258853236
4372,3,4,13869.139172101362
1587,1,2,5404.354662180112
1310,1,4,4482.561139525147
4215,1,3,13248.725146300301
2169,2,3,6996.963080410666
1627,4,2,5430.9369383318035
2145,1,4,6100.916703560865
1462,1,4,3991.629057849837
1154,3,1,3152.4318070536583
1424,4,4,5263.520831209969
3009,2,2,9793.145364329559
3771,3,1,11904.040236341612
3330,4,1,10538.501194704226
3058,3,2,9444.070760980132
1268,2,3,3668.1392371273505
1213,3,4,4200.839700420328
2462,1,1,8165.780426482128
2878,1,4,7867.308137362525
4939,1,2,13830.698735200232
3852,2,2,11382.617607373348
1441,2,4,5108.652243440372
4640,1,2,13810.160769383176
1185,4,3,4518.244805529003
2581,3,4,8277.776934957164
2084,4,2,5516.713217923575
3428,4,1,10605.204333536263
1149,1,4,4259.255135086309
1767,2,2,5809.878889947372
2843,3,2,9453.979592707996
2856,4,2,8274.592167170838
3505,3,1,10093.905168989844
3102,3,3,8809.836042572386
2323,1,3,7912.1042118324785
3053,4,4,8630.405241485503
2723,2,3,8716.213094765295
2723,3,2,8677.471908156978
4053,2,2,11301.569667778269
1596,4,2,5732.607820742414
1656,1,4,5060.619995174119
1339,4,3,3416.712636374702
2429,1,1,7254.077419761941
2017,4,4,5879.850759853384
3855,2,2,10710.621405266937
3735,2,4,12118.2838507597
2625,3,3,7712.295177044545
3054,4,2,9212.902859277265
3574,1,2,10782.483668171337
4456,4,4,12977.352927776657
2913,2,3,9510.047330308098
1991,1,3,6535.619456576069
2133,3,4,5411.321006006384
2860,3,4,7616.157420966218
2339,1,3,6671.039059563476
4751,1,3,14765.201011868307
4791,2,2,13785.374606251009
1282,3,1,3107.7591852968712
2734,4,3,7412.792130444259
4656,1,3,14174.817920273115
2982,3,3,9748.333174442616
2965,1,4,7994.220347614173
2371,2,3,6479.593758945816
3302,2,3,10907.533156447016
2668,4,1,8086.671560750398
2219,4,1,7525.377043374047
4545,4,1,13219.74837183054
1088,2,2,3677.7952143266652
3523,1,4,10467.002847321843
3807,1,2,11472.96900972821
3053,3,1,9365.086663849374
4656,4,2,14330.974605579222
2694,2,4,8284.7241766492
2198,4,3,5739.234832183566
3103,4,1,9900.10422740133
2955,2,4,9329.99867098673
4737,3,1,13497.628890328655
4637,4,1,14361.345803410666
1112,4,1,2596.1167842520454
2175,4,2,6185.382819420061
2213,2,1,6306.346839145327
2127,2,3,5501.051430121803
4386,4,2,13172.299349150346
2210,1,3,7469.775418323172
1705,2,4,5734.029210669549
4581,2,1,13382.758198128817
3078,3,4,10061.130692734323
3426,3,4,9757.151414271766
3812,4,3,11994.56246836167
2994,4,3,8146.322884169378
4696,4,4,13730.384388896146
2218,1,4,5953.233243679642
2618,4,2,7370.709567988884
2096,3,3,5374.5699872365485
2537,3,3,8551.252629002527
2738,4,4,8356.079690587587
2064,1,3,6718.860005168704
1364,3,3,3313.519882733346
2893,1,1,8057.232730092177
3521,3,4,10535.696258460952
4904,3,1,14956.819017235675
3378,2,3,9924.701154420241
4740,3,3,13681.69300577791
2836,1,3,9362.942464331047
4351,4,2,12259.554167272488
1192,2,4,2715.3911708131254
4234,2,2,13139.524374288134
2334,1,2,7440.990073704739
2547,1,1,7925.947091138253
1151,1,2,3827.3235021776754
4858,1,1,15288.757615852255
4592,2,1,14510.95955915293
4476,1,1,13984.870481524322
1903,2,3,6159.2083281798405
1715,1,4,5320.360901501741
3796,2,2,10628.42780845961
2553,3,3,7518.57723236209
1518,2,2,3632.8059525769495
1354,3,4,4626.381747574529
1195,2,3,3501.4465054091525
4281,4,4,12813.735935636214
4412,3,1,13265.158640697302
1550,1,1,5171.377228018795
1071,4,1,2387.2553558043737
1302,4,3,4250.274797558639
2528,1,1,7557.1446901045565
2277,4,1,6675.135441552391
3109,1,1,8949.535695929573
3465,3,3,10646.991369516752
2305,1,4,6669.437468319091
4459,4,1,13333.771131843545
1155,2,3,2830.644463725572
1178,1,2,2997.089233859796
2662,1,3,8819.361501116971
3348,1,4,9837.497152712544
2104,3,3,5807.6893308411945
4540,3,2,12949.47877594545
2705,2,2,7819.6577014982295
4062,2,4,11799.909677949981
1241,3,4,3133.120342392229
1358,1,1,3687.4180660210377
1676,3,4,4726.755143488203
2539,1,3,7312.153190563859
3576,4,2,10350.040922905586
2933,3,2,8444.99945035106
3552,3,4,9941.20752192242
1106,2,3,2407.142931149672
2223,2,4,5870.62167961733
4613,4,4,14779.302172094433
1364,3,4,4796.133490644473
1382,2,3,3443.8470963393856
1739,3,4,4594.844673947142
3031,1,1,9991.63851424904
4217,2,2,11988.273663284654
2748,4,1,9187.551755805971
1259,4,4,4397.750648438113
4307,2,3,12386.909286600987
3588,4,4,10198.328821605037
3394,2,2,10312.985561104915
3858,3,3,10888.337749219925
4756,3,2,15111.80003465162
1650,4,1,4940.456183534826
1500,2,4,4290.233720047523
4322,2,1,12257.160043463064
3416,4,2,10132.05787712311
4567,4,3,14274.675575415835
3984,1,3,12524.426341928187
3860,1,1,11114.229018915492
1079,2,2,2854.167089151326
1789,3,3,4588.324289836927
4304,1,3,12153.90684308821
4262,3,2,13787.973128810247
3321,3,2,9467.784394559192
3133,3,3,9002.215593055525
1450,2,2,4590.301107102557
2026,3,3,5350.765640836937
1935,2,2,6277.11569317434
3898,2,4,10807.124354531581
4928,4,3,13900.674686509305
2884,4,3,9643.452804219503
4069,4,2,11766.388040283573
2381,3,1,6993.731831503545
4204,3,4,11876.607118478934
2995,2,2,8932.645644922066
4961,3,3,14649.991734755184
1137,3,4,4292.456948424989
4769,2,3,14353.561875265332
1935,1,4,5623.486925844267
1084,3,3,3944.1677047540506
4780,4,2,14163.535138767063
4796,2,3,13423.579886411457
1163,3,3,4175.556101411013
1751,1,2,5772.323265538866
4116,1,2,11948.14453270994
3656,3,3,11830.072067435525
2186,1,1,5823.407629551306
4571,1,4,14318.240438488887
4843,2,1,13643.744038655708
2762,2,4,8527.358755222038
3667,1,4,11722.04183147781
1920,3,2,5810.151184634868
3098,1,2,10193.091698335162
3208,1,2,10609.313972356656
1734,2,4,4632.727334941947
3735,4,4,11374.317689810214
3461,4,2,10478.410967203876
4952,2,1,14560.721728841923
3982,4,2,12832.38947420206
1939,1,1,5392.572295414371
1891,2,2,5369.4914041356915
1319,3,4,3132.0441860172555
1023,2,2,3046.260580332581
1786,1,3,4922.674870022477
2178,3,4,6611.396355305026
1015,4,3,2330.4064523679717
3474,4,2,10754.243656538481
4500,1,2,13488.82942420858
3808,1,4,12238.013144367753
1675,1,2,4203.240965173518
4656,2,2,13265.824939242862
1946,1,1,4906.089864274894
2542,3,1,7987.077744611342
1091,3,4,2380.258540444348
4418,4,2,12542.902801266575
2067,1,1,5885.162046295843
3098,2,4,9464.257816984826
1959,1,1,5614.8022821142295
3427,1,2,10559.754619482028
1283,2,4,3462.3632326428938
2523,4,4,8252.13439209758
1793,3,3,4422.7372218144355
2638,4,4,8519.021707341708
4025,2,1,12571.67871376056
1721,4,3,5143.429066316013
3939,4,1,11084.138762213079
1312,1,3,4110.4963718253475
3625,4,1,10907.524878757842
3158,1,2,10396.694566480306
2025,3,4,6799.007929731963
4765,3,3,14390.223926726869
3167,3,3,8908.156557572845
2153,2,3,6779.5884452400305
4543,1,1,12955.157985068134
1285,3,4,4703.6126600351945
4826,1,1,15435.169724056592
3691,4,3,10801.401470139312
4679,4,1,13975.6539074275
3697,1,4,10234.630451104542
3539,2,2,9897.753495574572
4831,2,4,15161.242529292067
2655,3,2,8059.84235808501
2012,3,4,6193.741733206529
3945,3,4,11933.066588973867
4129,3,3,12590.128984617802
1820,2,2,6009.320940818228
1776,3,3,6073.507974333169
2797,2,1,8215.976598672025
1705,4,2,5145.115740224624
3691,2,4,11928.497736235915
1768,2,4,5628.876984293863
2351,3,2,6835.392769113263
3081,4,2,9632.660112266736
4341,3,2,13054.421672825845
2247,4,1,6476.460273226146
1959,2,3,6632.805321330308
4759,1,1,14080.938551029178
2766,1,3,9179.022945847115
1685,3,4,5631.449155101968
4912,4,3,14716.324210973213
1328,1,4,2993.9726239583606
3139,4,1,8614.37435041189
2565,4,1,7562.784064153411
1785,3,4,5632.614001874368
4995,4,4,15341.568799787132
1921,4,1,5303.273079076895
2369,3,4,7071.184425043398
3126,3,4,9928.38283645531
1438,2,1,3321.842882902266
4093,2,2,11966.954998665577
4729,1,2,13861.339162042972
4868,2,1,15493.411301943312
1860,1,2,5345.634455595296
4309,2,3,12773.564734279418
2919,4,4,9634.949413852084
1368,3,4,3131.26767677075
1882,1,4,4657.189616092942
4824,2,1,13871.643830648143
1963,4,1,6201.600942560128
2532,3,4,7451.377937918504
1251,3,4,2985.8649212115797
1713,4,2,5823.231344981376
3788,3,2,11347.762047600258
1687,1,2,4748.4487272607785
3151,1,1,9801.46238128762
1810,4,1,5187.471897795157
1977,1,2,5554.912971781122
2799,2,2,8834.670281328456
1386,1,1,3598.046332632204
3267,4,3,10241.633198836224
3382,1,2,9516.01377528431
4987,3,4,15565.298503639797
3083,1,1,9518.525077898314
4612,1,1,14377.408506941958
1670,1,1,4261.209044075295
2444,4,1,7192.62247369765
4637,3,3,14342.55157802384
4000,3,1,12007.626862795054
1452,1,3,5219.3104351405755
3099,4,2,8318.019918881848
1608,4,4,5559.090845569118
1245,1,2,3517.088289676116
1610,4,4,4732.048915158945
3915,1,3,11840.98855973075
3894,2,3,11687.389498017637
2770,3,2,9275.083421689063
3295,2,3,10732.91081472351
1456,1,1,3466.057028339906
4102,1,3,12751.749916676576
1813,4,2,5285.597946679624
3025,4,2,8207.204231349977
1362,3,4,3667.3115528619423
4101,2,2,11780.528646350122
1208,4,4,3365.191288565109
2625,4,1,8725.629363195962
2879,2,3,9364.91060775376
4528,2,3,13492.019597626793
3690,3,4,10676.200756825203
3024,1,3,8458.838341310999
1861,3,2,5617.369834165852
2462,2,3,7715.222851006674
3708,2,1,10279.48143305548
2829,1,3,8855.066351933106
1302,4,2,3583.2927597623498
3538,4,2,9774.981909396121
1463,4,1,3617.8318974412628
3251,3,1,9193.767331942909
1625,3,3,4708.478428104064
4669,3,3,14164.703139870526
1612,3,3,5297.652937761073
1954,4,1,6480.4525043536405
4084,2,4,12042.019673941351
2426,2,4,8239.582565705763
3413,3,3,9524.16789897489
2483,3,1,7629.551020511595
2784,3,3,8375.670392798886
2950,4,4,8051.369856180139
4580,2,1,12757.372445474124
